"ID";"Geslacht";"RegioS";"Perioden";"BevolkingOp1Januari_1"
"51858";"T001038";"GM0178";"2016JJ00";""
"51859";"T001038";"GM0178";"2017JJ00";""
"51860";"T001038";"GM0178";"2018JJ00";""
"51861";"T001038";"GM1742";"1960JJ00";""
"51862";"T001038";"GM1742";"1961JJ00";""
"51863";"T001038";"GM1742";"1962JJ00";""
"51864";"T001038";"GM1742";"1963JJ00";""
"51865";"T001038";"GM1742";"1964JJ00";""
"51866";"T001038";"GM1742";"1965JJ00";""
"51867";"T001038";"GM1742";"1966JJ00";""
"51868";"T001038";"GM1742";"1967JJ00";""
"51869";"T001038";"GM1742";"1968JJ00";""
"51870";"T001038";"GM1742";"1969JJ00";""
"51871";"T001038";"GM1742";"1970JJ00";""
"51872";"T001038";"GM1742";"1971JJ00";""
"51873";"T001038";"GM1742";"1972JJ00";""
"51874";"T001038";"GM1742";"1973JJ00";""
"51875";"T001038";"GM1742";"1974JJ00";""
"51876";"T001038";"GM1742";"1975JJ00";""
"51877";"T001038";"GM1742";"1976JJ00";""
"51878";"T001038";"GM1742";"1977JJ00";""
"51879";"T001038";"GM1742";"1978JJ00";""
"51880";"T001038";"GM1742";"1979JJ00";""
"51881";"T001038";"GM1742";"1980JJ00";""
"51882";"T001038";"GM1742";"1981JJ00";""
"51883";"T001038";"GM1742";"1982JJ00";""
"51884";"T001038";"GM1742";"1983JJ00";""
"51885";"T001038";"GM1742";"1984JJ00";""
"51886";"T001038";"GM1742";"1985JJ00";""
"51887";"T001038";"GM1742";"1986JJ00";""
"51888";"T001038";"GM1742";"1987JJ00";""
"51889";"T001038";"GM1742";"1988JJ00";""
"51890";"T001038";"GM1742";"1989JJ00";""
"51891";"T001038";"GM1742";"1990JJ00";""
"51892";"T001038";"GM1742";"1991JJ00";""
"51893";"T001038";"GM1742";"1992JJ00";""
"51894";"T001038";"GM1742";"1993JJ00";""
"51895";"T001038";"GM1742";"1994JJ00";""
"51896";"T001038";"GM1742";"1995JJ00";""
"51897";"T001038";"GM1742";"1996JJ00";""
"51898";"T001038";"GM1742";"1997JJ00";""
"51899";"T001038";"GM1742";"1998JJ00";""
"51900";"T001038";"GM1742";"1999JJ00";""
"51901";"T001038";"GM1742";"2000JJ00";""
"51902";"T001038";"GM1742";"2001JJ00";""
"51903";"T001038";"GM1742";"2002JJ00";""
"51904";"T001038";"GM1742";"2003JJ00";""
"51905";"T001038";"GM1742";"2004JJ00";"   36170"
"51906";"T001038";"GM1742";"2005JJ00";"   36362"
"51907";"T001038";"GM1742";"2006JJ00";"   36417"
"51908";"T001038";"GM1742";"2007JJ00";"   36584"
"51909";"T001038";"GM1742";"2008JJ00";"   36667"
"51910";"T001038";"GM1742";"2009JJ00";"   36787"
"51911";"T001038";"GM1742";"2010JJ00";"   37080"
"51912";"T001038";"GM1742";"2011JJ00";"   37433"
"51913";"T001038";"GM1742";"2012JJ00";"   37561"
"51914";"T001038";"GM1742";"2013JJ00";"   37608"
"51915";"T001038";"GM1742";"2014JJ00";"   37661"
"51916";"T001038";"GM1742";"2015JJ00";"   37830"
"51917";"T001038";"GM1742";"2016JJ00";"   37875"
"51918";"T001038";"GM1742";"2017JJ00";"   37983"
"51919";"T001038";"GM1742";"2018JJ00";"   38097"
"51920";"T001038";"GM0842";"1960JJ00";"     889"
"51921";"T001038";"GM0842";"1961JJ00";"     900"
"51922";"T001038";"GM0842";"1962JJ00";"     910"
"51923";"T001038";"GM0842";"1963JJ00";"     940"
"51924";"T001038";"GM0842";"1964JJ00";"     989"
"51925";"T001038";"GM0842";"1965JJ00";"    1018"
"51926";"T001038";"GM0842";"1966JJ00";"    1082"
"51927";"T001038";"GM0842";"1967JJ00";"    1119"
"51928";"T001038";"GM0842";"1968JJ00";"    1119"
"51929";"T001038";"GM0842";"1969JJ00";"    1152"
"51930";"T001038";"GM0842";"1970JJ00";"    1262"
"51931";"T001038";"GM0842";"1971JJ00";"    1295"
"51932";"T001038";"GM0842";"1972JJ00";"    1310"
"51933";"T001038";"GM0842";"1973JJ00";""
"51934";"T001038";"GM0842";"1974JJ00";""
"51935";"T001038";"GM0842";"1975JJ00";""
"51936";"T001038";"GM0842";"1976JJ00";""
"51937";"T001038";"GM0842";"1977JJ00";""
"51938";"T001038";"GM0842";"1978JJ00";""
"51939";"T001038";"GM0842";"1979JJ00";""
"51940";"T001038";"GM0842";"1980JJ00";""
"51941";"T001038";"GM0842";"1981JJ00";""
"51942";"T001038";"GM0842";"1982JJ00";""
"51943";"T001038";"GM0842";"1983JJ00";""
"51944";"T001038";"GM0842";"1984JJ00";""
"51945";"T001038";"GM0842";"1985JJ00";""
"51946";"T001038";"GM0842";"1986JJ00";""
"51947";"T001038";"GM0842";"1987JJ00";""
"51948";"T001038";"GM0842";"1988JJ00";""
"51949";"T001038";"GM0842";"1989JJ00";""
"51950";"T001038";"GM0842";"1990JJ00";""
"51951";"T001038";"GM0842";"1991JJ00";""
"51952";"T001038";"GM0842";"1992JJ00";""
"51953";"T001038";"GM0842";"1993JJ00";""
"51954";"T001038";"GM0842";"1994JJ00";""
"51955";"T001038";"GM0842";"1995JJ00";""
"51956";"T001038";"GM0842";"1996JJ00";""
"51957";"T001038";"GM0842";"1997JJ00";""
"51958";"T001038";"GM0842";"1998JJ00";""
"51959";"T001038";"GM0842";"1999JJ00";""
"51960";"T001038";"GM0842";"2000JJ00";""
"51961";"T001038";"GM0842";"2001JJ00";""
"51962";"T001038";"GM0842";"2002JJ00";""
"51963";"T001038";"GM0842";"2003JJ00";""
"51964";"T001038";"GM0842";"2004JJ00";""
"51965";"T001038";"GM0842";"2005JJ00";""
"51966";"T001038";"GM0842";"2006JJ00";""
"51967";"T001038";"GM0842";"2007JJ00";""
"51968";"T001038";"GM0842";"2008JJ00";""
"51969";"T001038";"GM0842";"2009JJ00";""
"51970";"T001038";"GM0842";"2010JJ00";""
"51971";"T001038";"GM0842";"2011JJ00";""
"51972";"T001038";"GM0842";"2012JJ00";""
"51973";"T001038";"GM0842";"2013JJ00";""
"51974";"T001038";"GM0842";"2014JJ00";""
"51975";"T001038";"GM0842";"2015JJ00";""
"51976";"T001038";"GM0842";"2016JJ00";""
"51977";"T001038";"GM0842";"2017JJ00";""
"51978";"T001038";"GM0842";"2018JJ00";""
"51979";"T001038";"GM0603";"1960JJ00";"   37504"
"51980";"T001038";"GM0603";"1961JJ00";"   39005"
"51981";"T001038";"GM0603";"1962JJ00";"   40476"
"51982";"T001038";"GM0603";"1963JJ00";"   41562"
"51983";"T001038";"GM0603";"1964JJ00";"   43177"
"51984";"T001038";"GM0603";"1965JJ00";"   44252"
"51985";"T001038";"GM0603";"1966JJ00";"   45844"
"51986";"T001038";"GM0603";"1967JJ00";"   47191"
"51987";"T001038";"GM0603";"1968JJ00";"   48476"
"51988";"T001038";"GM0603";"1969JJ00";"   48924"
"51989";"T001038";"GM0603";"1970JJ00";"   50172"
"51990";"T001038";"GM0603";"1971JJ00";"   50482"
"51991";"T001038";"GM0603";"1972JJ00";"   51237"
"51992";"T001038";"GM0603";"1973JJ00";"   51860"
"51993";"T001038";"GM0603";"1974JJ00";"   51913"
"51994";"T001038";"GM0603";"1975JJ00";"   53217"
"51995";"T001038";"GM0603";"1976JJ00";"   54123"
"51996";"T001038";"GM0603";"1977JJ00";"   53532"
"51997";"T001038";"GM0603";"1978JJ00";"   53283"
"51998";"T001038";"GM0603";"1979JJ00";"   52765"
"51999";"T001038";"GM0603";"1980JJ00";"   52605"
"52000";"T001038";"GM0603";"1981JJ00";"   52069"
"52001";"T001038";"GM0603";"1982JJ00";"   51378"
"52002";"T001038";"GM0603";"1983JJ00";"   50514"
"52003";"T001038";"GM0603";"1984JJ00";"   49790"
"52004";"T001038";"GM0603";"1985JJ00";"   49220"
"52005";"T001038";"GM0603";"1986JJ00";"   48886"
"52006";"T001038";"GM0603";"1987JJ00";"   48551"
"52007";"T001038";"GM0603";"1988JJ00";"   48657"
"52008";"T001038";"GM0603";"1989JJ00";"   48189"
"52009";"T001038";"GM0603";"1990JJ00";"   48010"
"52010";"T001038";"GM0603";"1991JJ00";"   47705"
"52011";"T001038";"GM0603";"1992JJ00";"   47456"
"52012";"T001038";"GM0603";"1993JJ00";"   47121"
"52013";"T001038";"GM0603";"1994JJ00";"   46807"
"52014";"T001038";"GM0603";"1995JJ00";"   46415"
"52015";"T001038";"GM0603";"1996JJ00";"   46059"
"52016";"T001038";"GM0603";"1997JJ00";"   46879"
"52017";"T001038";"GM0603";"1998JJ00";"   48488"
"52018";"T001038";"GM0603";"1999JJ00";"   50658"
"52019";"T001038";"GM0603";"2000JJ00";"   51922"
"52020";"T001038";"GM0603";"2001JJ00";"   53167"
"52021";"T001038";"GM0603";"2002JJ00";"   48803"
"52022";"T001038";"GM0603";"2003JJ00";"   48094"
"52023";"T001038";"GM0603";"2004JJ00";"   47693"
"52024";"T001038";"GM0603";"2005JJ00";"   47379"
"52025";"T001038";"GM0603";"2006JJ00";"   47152"
"52026";"T001038";"GM0603";"2007JJ00";"   47041"
"52027";"T001038";"GM0603";"2008JJ00";"   46833"
"52028";"T001038";"GM0603";"2009JJ00";"   46758"
"52029";"T001038";"GM0603";"2010JJ00";"   46672"
"52030";"T001038";"GM0603";"2011JJ00";"   46671"
"52031";"T001038";"GM0603";"2012JJ00";"   46990"
"52032";"T001038";"GM0603";"2013JJ00";"   47372"
"52033";"T001038";"GM0603";"2014JJ00";"   47634"
"52034";"T001038";"GM0603";"2015JJ00";"   48216"
"52035";"T001038";"GM0603";"2016JJ00";"   49328"
"52036";"T001038";"GM0603";"2017JJ00";"   51027"
"52037";"T001038";"GM0603";"2018JJ00";"   52208"
"52038";"T001038";"GM0702";"1960JJ00";"    2919"
"52039";"T001038";"GM0702";"1961JJ00";"    2926"
"52040";"T001038";"GM0702";"1962JJ00";"    2928"
"52041";"T001038";"GM0702";"1963JJ00";"    2939"
"52042";"T001038";"GM0702";"1964JJ00";"    2937"
"52043";"T001038";"GM0702";"1965JJ00";"    2921"
"52044";"T001038";"GM0702";"1966JJ00";"    2847"
"52045";"T001038";"GM0702";"1967JJ00";"    2849"
"52046";"T001038";"GM0702";"1968JJ00";"    2812"
"52047";"T001038";"GM0702";"1969JJ00";"    2712"
"52048";"T001038";"GM0702";"1970JJ00";""
"52049";"T001038";"GM0702";"1971JJ00";""
"52050";"T001038";"GM0702";"1972JJ00";""
"52051";"T001038";"GM0702";"1973JJ00";""
"52052";"T001038";"GM0702";"1974JJ00";""
"52053";"T001038";"GM0702";"1975JJ00";""
"52054";"T001038";"GM0702";"1976JJ00";""
"52055";"T001038";"GM0702";"1977JJ00";""
"52056";"T001038";"GM0702";"1978JJ00";""
"52057";"T001038";"GM0702";"1979JJ00";""
"52058";"T001038";"GM0702";"1980JJ00";""
"52059";"T001038";"GM0702";"1981JJ00";""
"52060";"T001038";"GM0702";"1982JJ00";""
"52061";"T001038";"GM0702";"1983JJ00";""
"52062";"T001038";"GM0702";"1984JJ00";""
"52063";"T001038";"GM0702";"1985JJ00";""
"52064";"T001038";"GM0702";"1986JJ00";""
"52065";"T001038";"GM0702";"1987JJ00";""
"52066";"T001038";"GM0702";"1988JJ00";""
"52067";"T001038";"GM0702";"1989JJ00";""
"52068";"T001038";"GM0702";"1990JJ00";""
"52069";"T001038";"GM0702";"1991JJ00";""
"52070";"T001038";"GM0702";"1992JJ00";""
"52071";"T001038";"GM0702";"1993JJ00";""
"52072";"T001038";"GM0702";"1994JJ00";""
"52073";"T001038";"GM0702";"1995JJ00";""
"52074";"T001038";"GM0702";"1996JJ00";""
"52075";"T001038";"GM0702";"1997JJ00";""
"52076";"T001038";"GM0702";"1998JJ00";""
"52077";"T001038";"GM0702";"1999JJ00";""
"52078";"T001038";"GM0702";"2000JJ00";""
"52079";"T001038";"GM0702";"2001JJ00";""
"52080";"T001038";"GM0702";"2002JJ00";""
"52081";"T001038";"GM0702";"2003JJ00";""
"52082";"T001038";"GM0702";"2004JJ00";""
"52083";"T001038";"GM0702";"2005JJ00";""
"52084";"T001038";"GM0702";"2006JJ00";""
"52085";"T001038";"GM0702";"2007JJ00";""
"52086";"T001038";"GM0702";"2008JJ00";""
"52087";"T001038";"GM0702";"2009JJ00";""
"52088";"T001038";"GM0702";"2010JJ00";""
"52089";"T001038";"GM0702";"2011JJ00";""
"52090";"T001038";"GM0702";"2012JJ00";""
"52091";"T001038";"GM0702";"2013JJ00";""
"52092";"T001038";"GM0702";"2014JJ00";""
"52093";"T001038";"GM0702";"2015JJ00";""
"52094";"T001038";"GM0702";"2016JJ00";""
"52095";"T001038";"GM0702";"2017JJ00";""
"52096";"T001038";"GM0702";"2018JJ00";""
"52097";"T001038";"GM1163";"1960JJ00";"     568"
"52098";"T001038";"GM1163";"1961JJ00";"     568"
"52099";"T001038";"GM1163";"1962JJ00";"     570"
"52100";"T001038";"GM1163";"1963JJ00";"     554"
"52101";"T001038";"GM1163";"1964JJ00";"     556"
"52102";"T001038";"GM1163";"1965JJ00";"     535"
"52103";"T001038";"GM1163";"1966JJ00";"     538"
"52104";"T001038";"GM1163";"1967JJ00";""
"52105";"T001038";"GM1163";"1968JJ00";""
"52106";"T001038";"GM1163";"1969JJ00";""
"52107";"T001038";"GM1163";"1970JJ00";""
"52108";"T001038";"GM1163";"1971JJ00";""
"52109";"T001038";"GM1163";"1972JJ00";""
"52110";"T001038";"GM1163";"1973JJ00";""
"52111";"T001038";"GM1163";"1974JJ00";""
"52112";"T001038";"GM1163";"1975JJ00";""
"52113";"T001038";"GM1163";"1976JJ00";""
"52114";"T001038";"GM1163";"1977JJ00";""
"52115";"T001038";"GM1163";"1978JJ00";""
"52116";"T001038";"GM1163";"1979JJ00";""
"52117";"T001038";"GM1163";"1980JJ00";""
"52118";"T001038";"GM1163";"1981JJ00";""
"52119";"T001038";"GM1163";"1982JJ00";""
"52120";"T001038";"GM1163";"1983JJ00";""
"52121";"T001038";"GM1163";"1984JJ00";""
"52122";"T001038";"GM1163";"1985JJ00";""
"52123";"T001038";"GM1163";"1986JJ00";""
"52124";"T001038";"GM1163";"1987JJ00";""
"52125";"T001038";"GM1163";"1988JJ00";""
"52126";"T001038";"GM1163";"1989JJ00";""
"52127";"T001038";"GM1163";"1990JJ00";""
"52128";"T001038";"GM1163";"1991JJ00";""
"52129";"T001038";"GM1163";"1992JJ00";""
"52130";"T001038";"GM1163";"1993JJ00";""
"52131";"T001038";"GM1163";"1994JJ00";""
"52132";"T001038";"GM1163";"1995JJ00";""
"52133";"T001038";"GM1163";"1996JJ00";""
"52134";"T001038";"GM1163";"1997JJ00";""
"52135";"T001038";"GM1163";"1998JJ00";""
"52136";"T001038";"GM1163";"1999JJ00";""
"52137";"T001038";"GM1163";"2000JJ00";""
"52138";"T001038";"GM1163";"2001JJ00";""
"52139";"T001038";"GM1163";"2002JJ00";""
"52140";"T001038";"GM1163";"2003JJ00";""
"52141";"T001038";"GM1163";"2004JJ00";""
"52142";"T001038";"GM1163";"2005JJ00";""
"52143";"T001038";"GM1163";"2006JJ00";""
"52144";"T001038";"GM1163";"2007JJ00";""
"52145";"T001038";"GM1163";"2008JJ00";""
"52146";"T001038";"GM1163";"2009JJ00";""
"52147";"T001038";"GM1163";"2010JJ00";""
"52148";"T001038";"GM1163";"2011JJ00";""
"52149";"T001038";"GM1163";"2012JJ00";""
"52150";"T001038";"GM1163";"2013JJ00";""
"52151";"T001038";"GM1163";"2014JJ00";""
"52152";"T001038";"GM1163";"2015JJ00";""
"52153";"T001038";"GM1163";"2016JJ00";""
"52154";"T001038";"GM1163";"2017JJ00";""
"52155";"T001038";"GM1163";"2018JJ00";""
"52156";"T001038";"GM0598";"1960JJ00";"    3368"
"52157";"T001038";"GM0598";"1961JJ00";"    3438"
"52158";"T001038";"GM0598";"1962JJ00";"    3467"
"52159";"T001038";"GM0598";"1963JJ00";"    3554"
"52160";"T001038";"GM0598";"1964JJ00";"    3613"
"52161";"T001038";"GM0598";"1965JJ00";"    3687"
"52162";"T001038";"GM0598";"1966JJ00";"    3696"
"52163";"T001038";"GM0598";"1967JJ00";"    4021"
"52164";"T001038";"GM0598";"1968JJ00";"    3861"
"52165";"T001038";"GM0598";"1969JJ00";"    3981"
"52166";"T001038";"GM0598";"1970JJ00";"    4342"
"52167";"T001038";"GM0598";"1971JJ00";"    4709"
"52168";"T001038";"GM0598";"1972JJ00";"    5123"
"52169";"T001038";"GM0598";"1973JJ00";"    5451"
"52170";"T001038";"GM0598";"1974JJ00";"    5509"
"52171";"T001038";"GM0598";"1975JJ00";"    5531"
"52172";"T001038";"GM0598";"1976JJ00";"    5369"
"52173";"T001038";"GM0598";"1977JJ00";"    5469"
"52174";"T001038";"GM0598";"1978JJ00";"    5523"
"52175";"T001038";"GM0598";"1979JJ00";"    5777"
"52176";"T001038";"GM0598";"1980JJ00";""
"52177";"T001038";"GM0598";"1981JJ00";""
"52178";"T001038";"GM0598";"1982JJ00";""
"52179";"T001038";"GM0598";"1983JJ00";""
"52180";"T001038";"GM0598";"1984JJ00";""
"52181";"T001038";"GM0598";"1985JJ00";""
"52182";"T001038";"GM0598";"1986JJ00";""
"52183";"T001038";"GM0598";"1987JJ00";""
"52184";"T001038";"GM0598";"1988JJ00";""
"52185";"T001038";"GM0598";"1989JJ00";""
"52186";"T001038";"GM0598";"1990JJ00";""
"52187";"T001038";"GM0598";"1991JJ00";""
"52188";"T001038";"GM0598";"1992JJ00";""
"52189";"T001038";"GM0598";"1993JJ00";""
"52190";"T001038";"GM0598";"1994JJ00";""
"52191";"T001038";"GM0598";"1995JJ00";""
"52192";"T001038";"GM0598";"1996JJ00";""
"52193";"T001038";"GM0598";"1997JJ00";""
"52194";"T001038";"GM0598";"1998JJ00";""
"52195";"T001038";"GM0598";"1999JJ00";""
"52196";"T001038";"GM0598";"2000JJ00";""
"52197";"T001038";"GM0598";"2001JJ00";""
"52198";"T001038";"GM0598";"2002JJ00";""
"52199";"T001038";"GM0598";"2003JJ00";""
"52200";"T001038";"GM0598";"2004JJ00";""
"52201";"T001038";"GM0598";"2005JJ00";""
"52202";"T001038";"GM0598";"2006JJ00";""
"52203";"T001038";"GM0598";"2007JJ00";""
"52204";"T001038";"GM0598";"2008JJ00";""
"52205";"T001038";"GM0598";"2009JJ00";""
"52206";"T001038";"GM0598";"2010JJ00";""
"52207";"T001038";"GM0598";"2011JJ00";""
"52208";"T001038";"GM0598";"2012JJ00";""
"52209";"T001038";"GM0598";"2013JJ00";""
"52210";"T001038";"GM0598";"2014JJ00";""
"52211";"T001038";"GM0598";"2015JJ00";""
"52212";"T001038";"GM0598";"2016JJ00";""
"52213";"T001038";"GM0598";"2017JJ00";""
"52214";"T001038";"GM0598";"2018JJ00";""
"52215";"T001038";"GM0125";"1960JJ00";"    7731"
"52216";"T001038";"GM0125";"1961JJ00";"    8046"
"52217";"T001038";"GM0125";"1962JJ00";"    8255"
"52218";"T001038";"GM0125";"1963JJ00";"    8505"
"52219";"T001038";"GM0125";"1964JJ00";"    8960"
"52220";"T001038";"GM0125";"1965JJ00";"    9541"
"52221";"T001038";"GM0125";"1966JJ00";"   10019"
"52222";"T001038";"GM0125";"1967JJ00";"   10521"
"52223";"T001038";"GM0125";"1968JJ00";"   10889"
"52224";"T001038";"GM0125";"1969JJ00";"   11680"
"52225";"T001038";"GM0125";"1970JJ00";"   12444"
"52226";"T001038";"GM0125";"1971JJ00";"   12925"
"52227";"T001038";"GM0125";"1972JJ00";"   13632"
"52228";"T001038";"GM0125";"1973JJ00";"   14195"
"52229";"T001038";"GM0125";"1974JJ00";"   14837"
"52230";"T001038";"GM0125";"1975JJ00";"   15789"
"52231";"T001038";"GM0125";"1976JJ00";"   16437"
"52232";"T001038";"GM0125";"1977JJ00";"   16769"
"52233";"T001038";"GM0125";"1978JJ00";"   16788"
"52234";"T001038";"GM0125";"1979JJ00";"   16810"
"52235";"T001038";"GM0125";"1980JJ00";"   16825"
"52236";"T001038";"GM0125";"1981JJ00";"   17149"
"52237";"T001038";"GM0125";"1982JJ00";"   17126"
"52238";"T001038";"GM0125";"1983JJ00";"   17111"
"52239";"T001038";"GM0125";"1984JJ00";"   17289"
"52240";"T001038";"GM0125";"1985JJ00";"   17376"
"52241";"T001038";"GM0125";"1986JJ00";"   17701"
"52242";"T001038";"GM0125";"1987JJ00";"   17739"
"52243";"T001038";"GM0125";"1988JJ00";"   18065"
"52244";"T001038";"GM0125";"1989JJ00";"   18331"
"52245";"T001038";"GM0125";"1990JJ00";"   18676"
"52246";"T001038";"GM0125";"1991JJ00";"   18642"
"52247";"T001038";"GM0125";"1992JJ00";"   18484"
"52248";"T001038";"GM0125";"1993JJ00";"   18379"
"52249";"T001038";"GM0125";"1994JJ00";"   18533"
"52250";"T001038";"GM0125";"1995JJ00";"   18726"
"52251";"T001038";"GM0125";"1996JJ00";"   18853"
"52252";"T001038";"GM0125";"1997JJ00";"   18717"
"52253";"T001038";"GM0125";"1998JJ00";""
"52254";"T001038";"GM0125";"1999JJ00";""
"52255";"T001038";"GM0125";"2000JJ00";""
"52256";"T001038";"GM0125";"2001JJ00";""
"52257";"T001038";"GM0125";"2002JJ00";""
"52258";"T001038";"GM0125";"2003JJ00";""
"52259";"T001038";"GM0125";"2004JJ00";""
"52260";"T001038";"GM0125";"2005JJ00";""
"52261";"T001038";"GM0125";"2006JJ00";""
"52262";"T001038";"GM0125";"2007JJ00";""
"52263";"T001038";"GM0125";"2008JJ00";""
"52264";"T001038";"GM0125";"2009JJ00";""
"52265";"T001038";"GM0125";"2010JJ00";""
"52266";"T001038";"GM0125";"2011JJ00";""
"52267";"T001038";"GM0125";"2012JJ00";""
"52268";"T001038";"GM0125";"2013JJ00";""
"52269";"T001038";"GM0125";"2014JJ00";""
"52270";"T001038";"GM0125";"2015JJ00";""
"52271";"T001038";"GM0125";"2016JJ00";""
"52272";"T001038";"GM0125";"2017JJ00";""
"52273";"T001038";"GM0125";"2018JJ00";""
"52274";"T001038";"GM1669";"1960JJ00";""
"52275";"T001038";"GM1669";"1961JJ00";""
"52276";"T001038";"GM1669";"1962JJ00";""
"52277";"T001038";"GM1669";"1963JJ00";""
"52278";"T001038";"GM1669";"1964JJ00";""
"52279";"T001038";"GM1669";"1965JJ00";""
"52280";"T001038";"GM1669";"1966JJ00";""
"52281";"T001038";"GM1669";"1967JJ00";""
"52282";"T001038";"GM1669";"1968JJ00";""
"52283";"T001038";"GM1669";"1969JJ00";""
"52284";"T001038";"GM1669";"1970JJ00";""
"52285";"T001038";"GM1669";"1971JJ00";""
"52286";"T001038";"GM1669";"1972JJ00";""
"52287";"T001038";"GM1669";"1973JJ00";""
"52288";"T001038";"GM1669";"1974JJ00";""
"52289";"T001038";"GM1669";"1975JJ00";""
"52290";"T001038";"GM1669";"1976JJ00";""
"52291";"T001038";"GM1669";"1977JJ00";""
"52292";"T001038";"GM1669";"1978JJ00";""
"52293";"T001038";"GM1669";"1979JJ00";""
"52294";"T001038";"GM1669";"1980JJ00";""
"52295";"T001038";"GM1669";"1981JJ00";""
"52296";"T001038";"GM1669";"1982JJ00";""
"52297";"T001038";"GM1669";"1983JJ00";""
"52298";"T001038";"GM1669";"1984JJ00";""
"52299";"T001038";"GM1669";"1985JJ00";""
"52300";"T001038";"GM1669";"1986JJ00";""
"52301";"T001038";"GM1669";"1987JJ00";""
"52302";"T001038";"GM1669";"1988JJ00";""
"52303";"T001038";"GM1669";"1989JJ00";""
"52304";"T001038";"GM1669";"1990JJ00";""
"52305";"T001038";"GM1669";"1991JJ00";""
"52306";"T001038";"GM1669";"1992JJ00";""
"52307";"T001038";"GM1669";"1993JJ00";"   10145"
"52308";"T001038";"GM1669";"1994JJ00";"   10205"
"52309";"T001038";"GM1669";"1995JJ00";"   10251"
"52310";"T001038";"GM1669";"1996JJ00";"   10340"
"52311";"T001038";"GM1669";"1997JJ00";"   10449"
"52312";"T001038";"GM1669";"1998JJ00";"   10463"
"52313";"T001038";"GM1669";"1999JJ00";"   10412"
"52314";"T001038";"GM1669";"2000JJ00";"   10495"
"52315";"T001038";"GM1669";"2001JJ00";"   10528"
"52316";"T001038";"GM1669";"2002JJ00";"   10512"
"52317";"T001038";"GM1669";"2003JJ00";"   10557"
"52318";"T001038";"GM1669";"2004JJ00";"   10418"
"52319";"T001038";"GM1669";"2005JJ00";"   10331"
"52320";"T001038";"GM1669";"2006JJ00";"   10288"
"52321";"T001038";"GM1669";"2007JJ00";"   21320"
"52322";"T001038";"GM1669";"2008JJ00";"   21142"
"52323";"T001038";"GM1669";"2009JJ00";"   21333"
"52324";"T001038";"GM1669";"2010JJ00";"   21307"
"52325";"T001038";"GM1669";"2011JJ00";"   21239"
"52326";"T001038";"GM1669";"2012JJ00";"   21092"
"52327";"T001038";"GM1669";"2013JJ00";"   20996"
"52328";"T001038";"GM1669";"2014JJ00";"   20832"
"52329";"T001038";"GM1669";"2015JJ00";"   20699"
"52330";"T001038";"GM1669";"2016JJ00";"   20686"
"52331";"T001038";"GM1669";"2017JJ00";"   20700"
"52332";"T001038";"GM1669";"2018JJ00";"   20728"
"52333";"T001038";"GM0957";"1960JJ00";"   34192"
"52334";"T001038";"GM0957";"1961JJ00";"   34489"
"52335";"T001038";"GM0957";"1962JJ00";"   34994"
"52336";"T001038";"GM0957";"1963JJ00";"   35132"
"52337";"T001038";"GM0957";"1964JJ00";"   35635"
"52338";"T001038";"GM0957";"1965JJ00";"   35988"
"52339";"T001038";"GM0957";"1966JJ00";"   35938"
"52340";"T001038";"GM0957";"1967JJ00";"   36842"
"52341";"T001038";"GM0957";"1968JJ00";"   37011"
"52342";"T001038";"GM0957";"1969JJ00";"   36097"
"52343";"T001038";"GM0957";"1970JJ00";"   35850"
"52344";"T001038";"GM0957";"1971JJ00";"   36715"
"52345";"T001038";"GM0957";"1972JJ00";"   36783"
"52346";"T001038";"GM0957";"1973JJ00";"   36383"
"52347";"T001038";"GM0957";"1974JJ00";"   35599"
"52348";"T001038";"GM0957";"1975JJ00";"   35521"
"52349";"T001038";"GM0957";"1976JJ00";"   36695"
"52350";"T001038";"GM0957";"1977JJ00";"   36533"
"52351";"T001038";"GM0957";"1978JJ00";"   36895"
"52352";"T001038";"GM0957";"1979JJ00";"   37229"
"52353";"T001038";"GM0957";"1980JJ00";"   37539"
"52354";"T001038";"GM0957";"1981JJ00";"   37864"
"52355";"T001038";"GM0957";"1982JJ00";"   38192"
"52356";"T001038";"GM0957";"1983JJ00";"   38126"
"52357";"T001038";"GM0957";"1984JJ00";"   38209"
"52358";"T001038";"GM0957";"1985JJ00";"   38299"
"52359";"T001038";"GM0957";"1986JJ00";"   38307"
"52360";"T001038";"GM0957";"1987JJ00";"   38291"
"52361";"T001038";"GM0957";"1988JJ00";"   38349"
"52362";"T001038";"GM0957";"1989JJ00";"   38486"
"52363";"T001038";"GM0957";"1990JJ00";"   38721"
"52364";"T001038";"GM0957";"1991JJ00";"   42556"
"52365";"T001038";"GM0957";"1992JJ00";"   42782"
"52366";"T001038";"GM0957";"1993JJ00";"   42744"
"52367";"T001038";"GM0957";"1994JJ00";"   43110"
"52368";"T001038";"GM0957";"1995JJ00";"   43084"
"52369";"T001038";"GM0957";"1996JJ00";"   43851"
"52370";"T001038";"GM0957";"1997JJ00";"   43936"
"52371";"T001038";"GM0957";"1998JJ00";"   44128"
"52372";"T001038";"GM0957";"1999JJ00";"   44708"
"52373";"T001038";"GM0957";"2000JJ00";"   44952"
"52374";"T001038";"GM0957";"2001JJ00";"   45159"
"52375";"T001038";"GM0957";"2002JJ00";"   45332"
"52376";"T001038";"GM0957";"2003JJ00";"   45344"
"52377";"T001038";"GM0957";"2004JJ00";"   45159"
"52378";"T001038";"GM0957";"2005JJ00";"   45348"
