"ID";"Geslacht";"Leeftijd";"BurgerlijkeStaat";"RegioS";"Perioden";"BevolkingOp1Januari_1"
"12489136";"T001038";"18700";"T001019";"PV20  ";"2004JJ00";"    1338"
"12489137";"T001038";"18700";"T001019";"PV20  ";"2005JJ00";"    1234"
"12489138";"T001038";"18700";"T001019";"PV20  ";"2006JJ00";"    1313"
"12489139";"T001038";"18700";"T001019";"PV20  ";"2007JJ00";"    1393"
"12489140";"T001038";"18700";"T001019";"PV20  ";"2008JJ00";"    1705"
"12489141";"T001038";"18700";"T001019";"PV20  ";"2009JJ00";"    1639"
"12489142";"T001038";"18700";"T001019";"PV20  ";"2010JJ00";"    1616"
"12489143";"T001038";"18700";"T001019";"PV20  ";"2011JJ00";"    1633"
"12489144";"T001038";"18700";"T001019";"PV20  ";"2012JJ00";"    1593"
"12489145";"T001038";"18700";"T001019";"PV20  ";"2013JJ00";"    1578"
"12489146";"T001038";"18700";"T001019";"PV20  ";"2014JJ00";"    1643"
"12489147";"T001038";"18700";"T001019";"PV20  ";"2015JJ00";"    1505"
"12489148";"T001038";"18700";"T001019";"PV20  ";"2016JJ00";"    1658"
"12489149";"T001038";"18700";"T001019";"PV20  ";"2017JJ00";"    1565"
"12489150";"T001038";"18700";"T001019";"PV20  ";"2018JJ00";"    1715"
"12489151";"T001038";"18700";"T001019";"PV20  ";"2019JJ00";"    1607"
"12489248";"T001038";"18700";"T001019";"PV24  ";"1988JJ00";"      61"
"12489249";"T001038";"18700";"T001019";"PV24  ";"1989JJ00";"      79"
"12489250";"T001038";"18700";"T001019";"PV24  ";"1990JJ00";"      81"
"12489251";"T001038";"18700";"T001019";"PV24  ";"1991JJ00";"     116"
"12489252";"T001038";"18700";"T001019";"PV24  ";"1992JJ00";"     135"
"12489253";"T001038";"18700";"T001019";"PV24  ";"1993JJ00";"     155"
"12489254";"T001038";"18700";"T001019";"PV24  ";"1994JJ00";"     147"
"12489255";"T001038";"18700";"T001019";"PV24  ";"1995JJ00";"     159"
"12489256";"T001038";"18700";"T001019";"PV24  ";"1996JJ00";"     197"
"12489257";"T001038";"18700";"T001019";"PV24  ";"1997JJ00";"     218"
"12489258";"T001038";"18700";"T001019";"PV24  ";"1998JJ00";"     231"
"12489259";"T001038";"18700";"T001019";"PV24  ";"1999JJ00";"     233"
"12489260";"T001038";"18700";"T001019";"PV24  ";"2000JJ00";"     269"
"12489261";"T001038";"18700";"T001019";"PV24  ";"2001JJ00";"     311"
"12489262";"T001038";"18700";"T001019";"PV24  ";"2002JJ00";"     308"
"12489263";"T001038";"18700";"T001019";"PV24  ";"2003JJ00";"     345"
"12489264";"T001038";"18700";"T001019";"PV24  ";"2004JJ00";"     345"
"12489265";"T001038";"18700";"T001019";"PV24  ";"2005JJ00";"     372"
"12489266";"T001038";"18700";"T001019";"PV24  ";"2006JJ00";"     401"
"12489267";"T001038";"18700";"T001019";"PV24  ";"2007JJ00";"     432"
"12489268";"T001038";"18700";"T001019";"PV24  ";"2008JJ00";"     531"
"12489269";"T001038";"18700";"T001019";"PV24  ";"2009JJ00";"     545"
"12489270";"T001038";"18700";"T001019";"PV24  ";"2010JJ00";"     527"
"12489271";"T001038";"18700";"T001019";"PV24  ";"2011JJ00";"     588"
"12489272";"T001038";"18700";"T001019";"PV24  ";"2012JJ00";"     583"
"12489273";"T001038";"18700";"T001019";"PV24  ";"2013JJ00";"     580"
"12489274";"T001038";"18700";"T001019";"PV24  ";"2014JJ00";"     601"
"12489275";"T001038";"18700";"T001019";"PV24  ";"2015JJ00";"     609"
"12489276";"T001038";"18700";"T001019";"PV24  ";"2016JJ00";"     630"
"12489277";"T001038";"18700";"T001019";"PV24  ";"2017JJ00";"     619"
"12489278";"T001038";"18700";"T001019";"PV24  ";"2018JJ00";"     686"
"12489279";"T001038";"18700";"T001019";"PV24  ";"2019JJ00";"     677"
"12631040";"T001038";"18800";"T001019";"PV20  ";"1988JJ00";"     858"
"12631041";"T001038";"18800";"T001019";"PV20  ";"1989JJ00";"     895"
"12631042";"T001038";"18800";"T001019";"PV20  ";"1990JJ00";"     901"
"12631043";"T001038";"18800";"T001019";"PV20  ";"1991JJ00";"    1042"
"12631044";"T001038";"18800";"T001019";"PV20  ";"1992JJ00";"     997"
"12631045";"T001038";"18800";"T001019";"PV20  ";"1993JJ00";"    1028"
"12631046";"T001038";"18800";"T001019";"PV20  ";"1994JJ00";"    1072"
"12631047";"T001038";"18800";"T001019";"PV20  ";"1995JJ00";"    1121"
"12631048";"T001038";"18800";"T001019";"PV20  ";"1996JJ00";"    1044"
"12631049";"T001038";"18800";"T001019";"PV20  ";"1997JJ00";"    1082"
"12631050";"T001038";"18800";"T001019";"PV20  ";"1998JJ00";"    1130"
"12631051";"T001038";"18800";"T001019";"PV20  ";"1999JJ00";"    1115"
"12631052";"T001038";"18800";"T001019";"PV20  ";"2000JJ00";"    1117"
"12631053";"T001038";"18800";"T001019";"PV20  ";"2001JJ00";"    1137"
"12631054";"T001038";"18800";"T001019";"PV20  ";"2002JJ00";"    1166"
"12631055";"T001038";"18800";"T001019";"PV20  ";"2003JJ00";"    1150"
"12631056";"T001038";"18800";"T001019";"PV20  ";"2004JJ00";"    1122"
"12631057";"T001038";"18800";"T001019";"PV20  ";"2005JJ00";"    1149"
"12631058";"T001038";"18800";"T001019";"PV20  ";"2006JJ00";"    1069"
"12631059";"T001038";"18800";"T001019";"PV20  ";"2007JJ00";"    1132"
"12631060";"T001038";"18800";"T001019";"PV20  ";"2008JJ00";"    1214"
"12631061";"T001038";"18800";"T001019";"PV20  ";"2009JJ00";"    1467"
"12631062";"T001038";"18800";"T001019";"PV20  ";"2010JJ00";"    1467"
"12631063";"T001038";"18800";"T001019";"PV20  ";"2011JJ00";"    1424"
"12631064";"T001038";"18800";"T001019";"PV20  ";"2012JJ00";"    1451"
"12631065";"T001038";"18800";"T001019";"PV20  ";"2013JJ00";"    1401"
"12631066";"T001038";"18800";"T001019";"PV20  ";"2014JJ00";"    1385"
"12631067";"T001038";"18800";"T001019";"PV20  ";"2015JJ00";"    1473"
"12631068";"T001038";"18800";"T001019";"PV20  ";"2016JJ00";"    1327"
"12631069";"T001038";"18800";"T001019";"PV20  ";"2017JJ00";"    1451"
"12631070";"T001038";"18800";"T001019";"PV20  ";"2018JJ00";"    1374"
"12631071";"T001038";"18800";"T001019";"PV20  ";"2019JJ00";"    1486"
"12631168";"T001038";"18800";"T001019";"PV24  ";"1988JJ00";"      48"
"12631169";"T001038";"18800";"T001019";"PV24  ";"1989JJ00";"      54"
"12631170";"T001038";"18800";"T001019";"PV24  ";"1990JJ00";"      65"
"12631171";"T001038";"18800";"T001019";"PV24  ";"1991JJ00";"      75"
"12631172";"T001038";"18800";"T001019";"PV24  ";"1992JJ00";"      99"
"12631173";"T001038";"18800";"T001019";"PV24  ";"1993JJ00";"     115"
"12631174";"T001038";"18800";"T001019";"PV24  ";"1994JJ00";"     135"
"12631175";"T001038";"18800";"T001019";"PV24  ";"1995JJ00";"     120"
"12631176";"T001038";"18800";"T001019";"PV24  ";"1996JJ00";"     140"
"12631177";"T001038";"18800";"T001019";"PV24  ";"1997JJ00";"     174"
"12631178";"T001038";"18800";"T001019";"PV24  ";"1998JJ00";"     176"
"12631179";"T001038";"18800";"T001019";"PV24  ";"1999JJ00";"     195"
"12631180";"T001038";"18800";"T001019";"PV24  ";"2000JJ00";"     204"
"12631181";"T001038";"18800";"T001019";"PV24  ";"2001JJ00";"     228"
"12631182";"T001038";"18800";"T001019";"PV24  ";"2002JJ00";"     261"
"12631183";"T001038";"18800";"T001019";"PV24  ";"2003JJ00";"     268"
"12631184";"T001038";"18800";"T001019";"PV24  ";"2004JJ00";"     292"
"12631185";"T001038";"18800";"T001019";"PV24  ";"2005JJ00";"     318"
"12631186";"T001038";"18800";"T001019";"PV24  ";"2006JJ00";"     307"
"12631187";"T001038";"18800";"T001019";"PV24  ";"2007JJ00";"     343"
"12631188";"T001038";"18800";"T001019";"PV24  ";"2008JJ00";"     374"
"12631189";"T001038";"18800";"T001019";"PV24  ";"2009JJ00";"     474"
"12631190";"T001038";"18800";"T001019";"PV24  ";"2010JJ00";"     478"
"12631191";"T001038";"18800";"T001019";"PV24  ";"2011JJ00";"     462"
"12631192";"T001038";"18800";"T001019";"PV24  ";"2012JJ00";"     514"
"12631193";"T001038";"18800";"T001019";"PV24  ";"2013JJ00";"     517"
"12631194";"T001038";"18800";"T001019";"PV24  ";"2014JJ00";"     493"
"12631195";"T001038";"18800";"T001019";"PV24  ";"2015JJ00";"     538"
"12631196";"T001038";"18800";"T001019";"PV24  ";"2016JJ00";"     545"
"12631197";"T001038";"18800";"T001019";"PV24  ";"2017JJ00";"     548"
"12631198";"T001038";"18800";"T001019";"PV24  ";"2018JJ00";"     555"
"12631199";"T001038";"18800";"T001019";"PV24  ";"2019JJ00";"     607"
"12772960";"T001038";"18900";"T001019";"PV20  ";"1988JJ00";"     720"
"12772961";"T001038";"18900";"T001019";"PV20  ";"1989JJ00";"     726"
"12772962";"T001038";"18900";"T001019";"PV20  ";"1990JJ00";"     737"
"12772963";"T001038";"18900";"T001019";"PV20  ";"1991JJ00";"     758"
"12772964";"T001038";"18900";"T001019";"PV20  ";"1992JJ00";"     885"
"12772965";"T001038";"18900";"T001019";"PV20  ";"1993JJ00";"     833"
"12772966";"T001038";"18900";"T001019";"PV20  ";"1994JJ00";"     861"
"12772967";"T001038";"18900";"T001019";"PV20  ";"1995JJ00";"     917"
"12772968";"T001038";"18900";"T001019";"PV20  ";"1996JJ00";"     958"
"12772969";"T001038";"18900";"T001019";"PV20  ";"1997JJ00";"     870"
"12772970";"T001038";"18900";"T001019";"PV20  ";"1998JJ00";"     905"
"12772971";"T001038";"18900";"T001019";"PV20  ";"1999JJ00";"     959"
"12772972";"T001038";"18900";"T001019";"PV20  ";"2000JJ00";"     957"
"12772973";"T001038";"18900";"T001019";"PV20  ";"2001JJ00";"     958"
"12772974";"T001038";"18900";"T001019";"PV20  ";"2002JJ00";"     949"
"12772975";"T001038";"18900";"T001019";"PV20  ";"2003JJ00";"     984"
"12772976";"T001038";"18900";"T001019";"PV20  ";"2004JJ00";"     940"
"12772977";"T001038";"18900";"T001019";"PV20  ";"2005JJ00";"     948"
"12772978";"T001038";"18900";"T001019";"PV20  ";"2006JJ00";"     964"
"12772979";"T001038";"18900";"T001019";"PV20  ";"2007JJ00";"     917"
"12772980";"T001038";"18900";"T001019";"PV20  ";"2008JJ00";"     987"
"12772981";"T001038";"18900";"T001019";"PV20  ";"2009JJ00";"    1024"
"12772982";"T001038";"18900";"T001019";"PV20  ";"2010JJ00";"    1275"
"12772983";"T001038";"18900";"T001019";"PV20  ";"2011JJ00";"    1260"
"12772984";"T001038";"18900";"T001019";"PV20  ";"2012JJ00";"    1225"
"12772985";"T001038";"18900";"T001019";"PV20  ";"2013JJ00";"    1264"
"12772986";"T001038";"18900";"T001019";"PV20  ";"2014JJ00";"    1209"
"12772987";"T001038";"18900";"T001019";"PV20  ";"2015JJ00";"    1184"
"12772988";"T001038";"18900";"T001019";"PV20  ";"2016JJ00";"    1283"
"12772989";"T001038";"18900";"T001019";"PV20  ";"2017JJ00";"    1151"
"12772990";"T001038";"18900";"T001019";"PV20  ";"2018JJ00";"    1261"
"12772991";"T001038";"18900";"T001019";"PV20  ";"2019JJ00";"    1174"
"12773088";"T001038";"18900";"T001019";"PV24  ";"1988JJ00";"      28"
"12773089";"T001038";"18900";"T001019";"PV24  ";"1989JJ00";"      40"
"12773090";"T001038";"18900";"T001019";"PV24  ";"1990JJ00";"      45"
"12773091";"T001038";"18900";"T001019";"PV24  ";"1991JJ00";"      55"
"12773092";"T001038";"18900";"T001019";"PV24  ";"1992JJ00";"      65"
"12773093";"T001038";"18900";"T001019";"PV24  ";"1993JJ00";"      92"
"12773094";"T001038";"18900";"T001019";"PV24  ";"1994JJ00";"     103"
"12773095";"T001038";"18900";"T001019";"PV24  ";"1995JJ00";"     114"
"12773096";"T001038";"18900";"T001019";"PV24  ";"1996JJ00";"     107"
"12773097";"T001038";"18900";"T001019";"PV24  ";"1997JJ00";"     117"
"12773098";"T001038";"18900";"T001019";"PV24  ";"1998JJ00";"     152"
"12773099";"T001038";"18900";"T001019";"PV24  ";"1999JJ00";"     140"
"12773100";"T001038";"18900";"T001019";"PV24  ";"2000JJ00";"     156"
"12773101";"T001038";"18900";"T001019";"PV24  ";"2001JJ00";"     174"
"12773102";"T001038";"18900";"T001019";"PV24  ";"2002JJ00";"     185"
"12773103";"T001038";"18900";"T001019";"PV24  ";"2003JJ00";"     230"
"12773104";"T001038";"18900";"T001019";"PV24  ";"2004JJ00";"     236"
"12773105";"T001038";"18900";"T001019";"PV24  ";"2005JJ00";"     242"
"12773106";"T001038";"18900";"T001019";"PV24  ";"2006JJ00";"     270"
"12773107";"T001038";"18900";"T001019";"PV24  ";"2007JJ00";"     266"
"12773108";"T001038";"18900";"T001019";"PV24  ";"2008JJ00";"     308"
"12773109";"T001038";"18900";"T001019";"PV24  ";"2009JJ00";"     324"
"12773110";"T001038";"18900";"T001019";"PV24  ";"2010JJ00";"     403"
"12773111";"T001038";"18900";"T001019";"PV24  ";"2011JJ00";"     411"
"12773112";"T001038";"18900";"T001019";"PV24  ";"2012JJ00";"     399"
"12773113";"T001038";"18900";"T001019";"PV24  ";"2013JJ00";"     433"
"12773114";"T001038";"18900";"T001019";"PV24  ";"2014JJ00";"     447"
"12773115";"T001038";"18900";"T001019";"PV24  ";"2015JJ00";"     426"
"12773116";"T001038";"18900";"T001019";"PV24  ";"2016JJ00";"     464"
"12773117";"T001038";"18900";"T001019";"PV24  ";"2017JJ00";"     463"
"12773118";"T001038";"18900";"T001019";"PV24  ";"2018JJ00";"     475"
"12773119";"T001038";"18900";"T001019";"PV24  ";"2019JJ00";"     465"
"12914880";"T001038";"19000";"T001019";"PV20  ";"1988JJ00";"     576"
"12914881";"T001038";"19000";"T001019";"PV20  ";"1989JJ00";"     604"
"12914882";"T001038";"19000";"T001019";"PV20  ";"1990JJ00";"     604"
"12914883";"T001038";"19000";"T001019";"PV20  ";"1991JJ00";"     607"
"12914884";"T001038";"19000";"T001019";"PV20  ";"1992JJ00";"     620"
"12914885";"T001038";"19000";"T001019";"PV20  ";"1993JJ00";"     721"
"12914886";"T001038";"19000";"T001019";"PV20  ";"1994JJ00";"     700"
"12914887";"T001038";"19000";"T001019";"PV20  ";"1995JJ00";"     721"
"12914888";"T001038";"19000";"T001019";"PV20  ";"1996JJ00";"     741"
"12914889";"T001038";"19000";"T001019";"PV20  ";"1997JJ00";"     774"
"12914890";"T001038";"19000";"T001019";"PV20  ";"1998JJ00";"     720"
"12914891";"T001038";"19000";"T001019";"PV20  ";"1999JJ00";"     759"
"12914892";"T001038";"19000";"T001019";"PV20  ";"2000JJ00";"     803"
"12914893";"T001038";"19000";"T001019";"PV20  ";"2001JJ00";"     790"
"12914894";"T001038";"19000";"T001019";"PV20  ";"2002JJ00";"     801"
"12914895";"T001038";"19000";"T001019";"PV20  ";"2003JJ00";"     778"
"12914896";"T001038";"19000";"T001019";"PV20  ";"2004JJ00";"     798"
"12914897";"T001038";"19000";"T001019";"PV20  ";"2005JJ00";"     775"
"12914898";"T001038";"19000";"T001019";"PV20  ";"2006JJ00";"     807"
"12914899";"T001038";"19000";"T001019";"PV20  ";"2007JJ00";"     812"
"12914900";"T001038";"19000";"T001019";"PV20  ";"2008JJ00";"     779"
"12914901";"T001038";"19000";"T001019";"PV20  ";"2009JJ00";"     845"
"12914902";"T001038";"19000";"T001019";"PV20  ";"2010JJ00";"     883"
"12914903";"T001038";"19000";"T001019";"PV20  ";"2011JJ00";"    1077"
"12914904";"T001038";"19000";"T001019";"PV20  ";"2012JJ00";"    1057"
"12914905";"T001038";"19000";"T001019";"PV20  ";"2013JJ00";"    1044"
"12914906";"T001038";"19000";"T001019";"PV20  ";"2014JJ00";"    1092"
"12914907";"T001038";"19000";"T001019";"PV20  ";"2015JJ00";"    1040"
"12914908";"T001038";"19000";"T001019";"PV20  ";"2016JJ00";"    1012"
"12914909";"T001038";"19000";"T001019";"PV20  ";"2017JJ00";"    1076"
"12914910";"T001038";"19000";"T001019";"PV20  ";"2018JJ00";"     954"
"12914911";"T001038";"19000";"T001019";"PV20  ";"2019JJ00";"    1048"
"12915008";"T001038";"19000";"T001019";"PV24  ";"1988JJ00";"      23"
"12915009";"T001038";"19000";"T001019";"PV24  ";"1989JJ00";"      27"
"12915010";"T001038";"19000";"T001019";"PV24  ";"1990JJ00";"      39"
"12915011";"T001038";"19000";"T001019";"PV24  ";"1991JJ00";"      44"
"12915012";"T001038";"19000";"T001019";"PV24  ";"1992JJ00";"      47"
"12915013";"T001038";"19000";"T001019";"PV24  ";"1993JJ00";"      66"
"12915014";"T001038";"19000";"T001019";"PV24  ";"1994JJ00";"      72"
"12915015";"T001038";"19000";"T001019";"PV24  ";"1995JJ00";"      82"
"12915016";"T001038";"19000";"T001019";"PV24  ";"1996JJ00";"     102"
"12915017";"T001038";"19000";"T001019";"PV24  ";"1997JJ00";"      82"
"12915018";"T001038";"19000";"T001019";"PV24  ";"1998JJ00";"     104"
"12915019";"T001038";"19000";"T001019";"PV24  ";"1999JJ00";"     115"
"12915020";"T001038";"19000";"T001019";"PV24  ";"2000JJ00";"     114"
"12915021";"T001038";"19000";"T001019";"PV24  ";"2001JJ00";"     121"
"12915022";"T001038";"19000";"T001019";"PV24  ";"2002JJ00";"     148"
"12915023";"T001038";"19000";"T001019";"PV24  ";"2003JJ00";"     153"
"12915024";"T001038";"19000";"T001019";"PV24  ";"2004JJ00";"     195"
"12915025";"T001038";"19000";"T001019";"PV24  ";"2005JJ00";"     204"
"12915026";"T001038";"19000";"T001019";"PV24  ";"2006JJ00";"     204"
"12915027";"T001038";"19000";"T001019";"PV24  ";"2007JJ00";"     246"
"12915028";"T001038";"19000";"T001019";"PV24  ";"2008JJ00";"     223"
"12915029";"T001038";"19000";"T001019";"PV24  ";"2009JJ00";"     256"
"12915030";"T001038";"19000";"T001019";"PV24  ";"2010JJ00";"     275"
"12915031";"T001038";"19000";"T001019";"PV24  ";"2011JJ00";"     335"
"12915032";"T001038";"19000";"T001019";"PV24  ";"2012JJ00";"     357"
"12915033";"T001038";"19000";"T001019";"PV24  ";"2013JJ00";"     335"
"12915034";"T001038";"19000";"T001019";"PV24  ";"2014JJ00";"     376"
"12915035";"T001038";"19000";"T001019";"PV24  ";"2015JJ00";"     375"
"12915036";"T001038";"19000";"T001019";"PV24  ";"2016JJ00";"     358"
"12915037";"T001038";"19000";"T001019";"PV24  ";"2017JJ00";"     398"
"12915038";"T001038";"19000";"T001019";"PV24  ";"2018JJ00";"     393"
"12915039";"T001038";"19000";"T001019";"PV24  ";"2019JJ00";"     398"
"13056800";"T001038";"19100";"T001019";"PV20  ";"1988JJ00";"     453"
"13056801";"T001038";"19100";"T001019";"PV20  ";"1989JJ00";"     473"
"13056802";"T001038";"19100";"T001019";"PV20  ";"1990JJ00";"     469"
"13056803";"T001038";"19100";"T001019";"PV20  ";"1991JJ00";"     499"
"13056804";"T001038";"19100";"T001019";"PV20  ";"1992JJ00";"     491"
"13056805";"T001038";"19100";"T001019";"PV20  ";"1993JJ00";"     507"
"13056806";"T001038";"19100";"T001019";"PV20  ";"1994JJ00";"     555"
"13056807";"T001038";"19100";"T001019";"PV20  ";"1995JJ00";"     584"
"13056808";"T001038";"19100";"T001019";"PV20  ";"1996JJ00";"     591"
"13056809";"T001038";"19100";"T001019";"PV20  ";"1997JJ00";"     591"
"13056810";"T001038";"19100";"T001019";"PV20  ";"1998JJ00";"     635"
"13056811";"T001038";"19100";"T001019";"PV20  ";"1999JJ00";"     575"
"13056812";"T001038";"19100";"T001019";"PV20  ";"2000JJ00";"     600"
"13056813";"T001038";"19100";"T001019";"PV20  ";"2001JJ00";"     626"
"13056814";"T001038";"19100";"T001019";"PV20  ";"2002JJ00";"     642"
"13056815";"T001038";"19100";"T001019";"PV20  ";"2003JJ00";"     664"
"13056816";"T001038";"19100";"T001019";"PV20  ";"2004JJ00";"     624"
"13056817";"T001038";"19100";"T001019";"PV20  ";"2005JJ00";"     663"
"13056818";"T001038";"19100";"T001019";"PV20  ";"2006JJ00";"     612"
"13056819";"T001038";"19100";"T001019";"PV20  ";"2007JJ00";"     661"
"13056820";"T001038";"19100";"T001019";"PV20  ";"2008JJ00";"     670"
"13056821";"T001038";"19100";"T001019";"PV20  ";"2009JJ00";"     653"
"13056822";"T001038";"19100";"T001019";"PV20  ";"2010JJ00";"     680"
"13056823";"T001038";"19100";"T001019";"PV20  ";"2011JJ00";"     728"
"13056824";"T001038";"19100";"T001019";"PV20  ";"2012JJ00";"     901"
"13056825";"T001038";"19100";"T001019";"PV20  ";"2013JJ00";"     885"
"13056826";"T001038";"19100";"T001019";"PV20  ";"2014JJ00";"     864"
"13056827";"T001038";"19100";"T001019";"PV20  ";"2015JJ00";"     908"
"13056828";"T001038";"19100";"T001019";"PV20  ";"2016JJ00";"     894"
"13056829";"T001038";"19100";"T001019";"PV20  ";"2017JJ00";"     852"
"13056830";"T001038";"19100";"T001019";"PV20  ";"2018JJ00";"     890"
"13056831";"T001038";"19100";"T001019";"PV20  ";"2019JJ00";"     781"
"13056928";"T001038";"19100";"T001019";"PV24  ";"1988JJ00";"      29"
"13056929";"T001038";"19100";"T001019";"PV24  ";"1989JJ00";"      23"
"13056930";"T001038";"19100";"T001019";"PV24  ";"1990JJ00";"      28"
"13056931";"T001038";"19100";"T001019";"PV24  ";"1991JJ00";"      35"
"13056932";"T001038";"19100";"T001019";"PV24  ";"1992JJ00";"      41"
"13056933";"T001038";"19100";"T001019";"PV24  ";"1993JJ00";"      42"
"13056934";"T001038";"19100";"T001019";"PV24  ";"1994JJ00";"      51"
"13056935";"T001038";"19100";"T001019";"PV24  ";"1995JJ00";"      61"
"13056936";"T001038";"19100";"T001019";"PV24  ";"1996JJ00";"      67"
"13056937";"T001038";"19100";"T001019";"PV24  ";"1997JJ00";"      82"
"13056938";"T001038";"19100";"T001019";"PV24  ";"1998JJ00";"      68"
"13056939";"T001038";"19100";"T001019";"PV24  ";"1999JJ00";"      85"
"13056940";"T001038";"19100";"T001019";"PV24  ";"2000JJ00";"      90"
"13056941";"T001038";"19100";"T001019";"PV24  ";"2001JJ00";"      92"
"13056942";"T001038";"19100";"T001019";"PV24  ";"2002JJ00";"     101"
"13056943";"T001038";"19100";"T001019";"PV24  ";"2003JJ00";"     125"
"13056944";"T001038";"19100";"T001019";"PV24  ";"2004JJ00";"     126"
"13056945";"T001038";"19100";"T001019";"PV24  ";"2005JJ00";"     165"
"13056946";"T001038";"19100";"T001019";"PV24  ";"2006JJ00";"     177"
"13056947";"T001038";"19100";"T001019";"PV24  ";"2007JJ00";"     167"
"13056948";"T001038";"19100";"T001019";"PV24  ";"2008JJ00";"     195"
"13056949";"T001038";"19100";"T001019";"PV24  ";"2009JJ00";"     188"
"13056950";"T001038";"19100";"T001019";"PV24  ";"2010JJ00";"     224"
"13056951";"T001038";"19100";"T001019";"PV24  ";"2011JJ00";"     221"
"13056952";"T001038";"19100";"T001019";"PV24  ";"2012JJ00";"     279"
"13056953";"T001038";"19100";"T001019";"PV24  ";"2013JJ00";"     309"
"13056954";"T001038";"19100";"T001019";"PV24  ";"2014JJ00";"     279"
"13056955";"T001038";"19100";"T001019";"PV24  ";"2015JJ00";"     325"
"13056956";"T001038";"19100";"T001019";"PV24  ";"2016JJ00";"     292"
"13056957";"T001038";"19100";"T001019";"PV24  ";"2017JJ00";"     292"
"13056958";"T001038";"19100";"T001019";"PV24  ";"2018JJ00";"     334"
"13056959";"T001038";"19100";"T001019";"PV24  ";"2019JJ00";"     322"
"13198720";"T001038";"19200";"T001019";"PV20  ";"1988JJ00";"     371"
"13198721";"T001038";"19200";"T001019";"PV20  ";"1989JJ00";"     379"
"13198722";"T001038";"19200";"T001019";"PV20  ";"1990JJ00";"     374"
"13198723";"T001038";"19200";"T001019";"PV20  ";"1991JJ00";"     372"
"13198724";"T001038";"19200";"T001019";"PV20  ";"1992JJ00";"     395"
"13198725";"T001038";"19200";"T001019";"PV20  ";"1993JJ00";"     386"
"13198726";"T001038";"19200";"T001019";"PV20  ";"1994JJ00";"     400"
"13198727";"T001038";"19200";"T001019";"PV20  ";"1995JJ00";"     433"
"13198728";"T001038";"19200";"T001019";"PV20  ";"1996JJ00";"     462"
"13198729";"T001038";"19200";"T001019";"PV20  ";"1997JJ00";"     466"
"13198730";"T001038";"19200";"T001019";"PV20  ";"1998JJ00";"     476"
"13198731";"T001038";"19200";"T001019";"PV20  ";"1999JJ00";"     510"
"13198732";"T001038";"19200";"T001019";"PV20  ";"2000JJ00";"     438"
"13198733";"T001038";"19200";"T001019";"PV20  ";"2001JJ00";"     488"
"13198734";"T001038";"19200";"T001019";"PV20  ";"2002JJ00";"     492"
"13198735";"T001038";"19200";"T001019";"PV20  ";"2003JJ00";"     497"
"13198736";"T001038";"19200";"T001019";"PV20  ";"2004JJ00";"     515"
"13198737";"T001038";"19200";"T001019";"PV20  ";"2005JJ00";"     507"
"13198738";"T001038";"19200";"T001019";"PV20  ";"2006JJ00";"     533"
"13198739";"T001038";"19200";"T001019";"PV20  ";"2007JJ00";"     485"
"13198740";"T001038";"19200";"T001019";"PV20  ";"2008JJ00";"     525"
"13198741";"T001038";"19200";"T001019";"PV20  ";"2009JJ00";"     537"
"13198742";"T001038";"19200";"T001019";"PV20  ";"2010JJ00";"     527"
"13198743";"T001038";"19200";"T001019";"PV20  ";"2011JJ00";"     549"
"13198744";"T001038";"19200";"T001019";"PV20  ";"2012JJ00";"     606"
"13198745";"T001038";"19200";"T001019";"PV20  ";"2013JJ00";"     726"
"13198746";"T001038";"19200";"T001019";"PV20  ";"2014JJ00";"     711"
"13198747";"T001038";"19200";"T001019";"PV20  ";"2015JJ00";"     713"
"13198748";"T001038";"19200";"T001019";"PV20  ";"2016JJ00";"     738"
"13198749";"T001038";"19200";"T001019";"PV20  ";"2017JJ00";"     727"
"13198750";"T001038";"19200";"T001019";"PV20  ";"2018JJ00";"     670"
"13198751";"T001038";"19200";"T001019";"PV20  ";"2019JJ00";"     714"
"13198848";"T001038";"19200";"T001019";"PV24  ";"1988JJ00";"      22"
"13198849";"T001038";"19200";"T001019";"PV24  ";"1989JJ00";"      28"
"13198850";"T001038";"19200";"T001019";"PV24  ";"1990JJ00";"      14"
"13198851";"T001038";"19200";"T001019";"PV24  ";"1991JJ00";"      23"
"13198852";"T001038";"19200";"T001019";"PV24  ";"1992JJ00";"      24"
"13198853";"T001038";"19200";"T001019";"PV24  ";"1993JJ00";"      28"
"13198854";"T001038";"19200";"T001019";"PV24  ";"1994JJ00";"      35"
"13198855";"T001038";"19200";"T001019";"PV24  ";"1995JJ00";"      36"
"13198856";"T001038";"19200";"T001019";"PV24  ";"1996JJ00";"      49"
"13198857";"T001038";"19200";"T001019";"PV24  ";"1997JJ00";"      55"
"13198858";"T001038";"19200";"T001019";"PV24  ";"1998JJ00";"      67"
"13198859";"T001038";"19200";"T001019";"PV24  ";"1999JJ00";"      55"
"13198860";"T001038";"19200";"T001019";"PV24  ";"2000JJ00";"      70"
"13198861";"T001038";"19200";"T001019";"PV24  ";"2001JJ00";"      75"
"13198862";"T001038";"19200";"T001019";"PV24  ";"2002JJ00";"      77"
"13198863";"T001038";"19200";"T001019";"PV24  ";"2003JJ00";"      83"
"13198864";"T001038";"19200";"T001019";"PV24  ";"2004JJ00";"     101"
"13198865";"T001038";"19200";"T001019";"PV24  ";"2005JJ00";"      98"
"13198866";"T001038";"19200";"T001019";"PV24  ";"2006JJ00";"     128"
